,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,user_id,receipt_id,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
75,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810.0,5.0,FLAGGED,13.0,5ff4ce68c1e2d0121a9b3022,5ff4ce690a7214ada10005e2,2021-01-05 20:39:05.000000000,2021-01-05 20:39:05.000000000,,2021-01-05 20:39:07.000000000,2021-01-05 20:39:06.000000000,2021-01-04 20:39:04.000000000
76,,,250.0,5.0,FINISHED,49.95,5ff47392c3d63511e2a47881,5ff473f60a7214ada10005ce,2021-01-05 14:13:10.000000000,2021-01-05 14:13:10.000000000,2021-01-05 14:13:11.000000000,2021-01-05 14:13:11.000000000,2021-01-05 14:13:11.000000000,2020-12-31 06:00:00.000000000
77,5.0,All-receipts receipt bonus,305.0,1.0,FINISHED,9.99,5ff47392c3d63511e2a47881,5ff473cf0a7214ada10005c8,2021-01-05 14:12:31.000000000,2021-01-05 14:12:31.000000000,2021-01-05 14:12:32.000000000,2021-01-05 14:12:32.000000000,2021-01-05 14:12:32.000000000,2021-01-04 14:12:31.000000000
78,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",9449.8,11.0,FINISHED,291.0,5fa5ad376a26f611e71ab5ef,5fa5ad370a720f05ef000089,2020-11-06 20:08:23.000000000,2020-11-06 20:08:23.000000000,2021-01-05 20:53:40.000000000,2021-01-05 20:53:40.000000000,2021-01-05 20:53:40.000000000,2020-11-05 20:08:23.000000000
79,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FLAGGED,1.0,5ff4ce65c3d63511e2a4853b,5ff4ce650a7214ada10005e1,2021-01-05 20:39:01.000000000,2021-01-05 20:39:01.000000000,,2021-01-05 20:39:02.000000000,2021-01-05 20:39:02.000000000,2021-01-04 20:39:01.000000000
80,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff473e40a7214ada10005cc,2021-01-05 14:12:52.000000000,2021-01-05 14:12:52.000000000,2021-01-05 14:12:53.000000000,2021-01-05 14:12:53.000000000,2021-01-05 14:12:53.000000000,2021-01-04 14:12:52.000000000
81,,,,0.0,FLAGGED,0.0,5ff4ce3cc1e2d0121a9b2fba,5ff4ce3c0a720f05230005c4,2021-01-05 20:38:20.000000000,2021-01-05 20:38:20.000000000,,2021-01-05 20:38:20.000000000,,
82,5.0,All-receipts receipt bonus,55.0,1.0,FINISHED,0.99,5ff47392c3d63511e2a47881,5ff473d00a720f05230005bb,2021-01-05 14:12:32.000000000,2021-01-05 14:12:32.000000000,2021-01-05 14:12:32.000000000,2021-01-05 14:12:32.000000000,2021-01-05 14:12:32.000000000,2021-01-05 14:12:32.000000000
83,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff47392c3d63511e2a47881,5ff473b20a720f05230005b7,2021-01-05 14:12:02.000000000,2021-01-05 14:12:02.000000000,2021-01-05 14:12:03.000000000,2021-01-05 14:12:03.000000000,2021-01-05 14:12:03.000000000,2020-12-25 06:00:00.000000000
84,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,5ff47392c3d63511e2a47881,5ff473ad0a7214ada10005c3,2021-01-05 14:11:57.000000000,2021-01-05 14:11:57.000000000,2021-01-05 14:11:57.000000000,2021-01-05 14:11:57.000000000,2021-01-05 14:11:57.000000000,2021-01-04 14:11:57.000000000
85,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,1.0,5ff4ce33c3d63511e2a484b6,5ff4ce640a7214ada10005e0,2021-01-05 20:39:00.000000000,2021-01-05 20:39:00.000000000,2021-01-05 20:39:00.000000000,2021-01-05 20:39:00.000000000,2021-01-05 20:39:00.000000000,2021-02-05 20:39:00.000000000
86,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,2.0,FINISHED,29.0,5ff4ce3dc3d63511e2a484dc,5ff4ce3f0a720f05230005c6,2021-01-05 20:38:23.000000000,2021-01-05 20:38:23.000000000,2021-01-05 20:38:24.000000000,2021-01-05 20:38:28.000000000,2021-01-05 20:38:24.000000000,2021-01-05 00:00:00.000000000
87,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,2.0,FINISHED,1.0,5ff4ce33c3d63511e2a484b6,5ff4ce4e0a7214ada10005da,2021-01-05 20:38:38.000000000,2021-01-05 20:38:38.000000000,2021-01-05 20:38:44.000000000,2021-01-05 20:38:44.000000000,2021-01-05 20:38:38.000000000,2021-01-04 20:38:38.000000000
88,,,91.2,4.0,FINISHED,18.2,5ff47392c3d63511e2a47881,5ff473bc0a720f05230005b8,2021-01-05 14:12:12.000000000,2021-01-05 14:12:12.000000000,2021-01-05 14:12:13.000000000,2021-01-05 14:12:13.000000000,2021-01-05 14:12:13.000000000,2021-01-04 14:12:12.000000000
89,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,2.0,FINISHED,34.96,5fbc35711d967d1222cbfefc,5ff4a80e0a720f05230005c2,2021-01-05 17:55:26.000000000,2021-01-05 17:55:26.000000000,2021-01-05 17:55:29.000000000,2021-01-05 17:55:29.000000000,2021-01-05 17:55:29.000000000,2020-12-30 00:00:00.000000000
90,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,5ff5d15aeb7c7d12096d91a2,5ff5d1da0a7214ada10005f8,2021-01-06 15:06:02.000000000,2021-01-06 15:06:02.000000000,2021-01-06 15:06:03.000000000,2021-01-06 15:06:03.000000000,2021-01-06 15:06:03.000000000,2020-12-21 15:06:02.000000000
91,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",825.0,5.0,FINISHED,25.0,5ff5d15aeb7c7d12096d91a2,5ff5d1d40a7214ada10005f4,2021-01-06 15:05:56.000000000,2021-01-06 15:05:56.000000000,2021-01-06 15:05:57.000000000,2021-01-06 15:05:57.000000000,2021-01-06 15:05:57.000000000,2021-01-06 15:05:56.000000000
92,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff5d1a00a7214ada10005ed,2021-01-06 15:05:04.000000000,2021-01-06 15:05:04.000000000,2021-01-06 15:05:05.000000000,2021-01-06 15:05:05.000000000,2021-01-06 15:05:05.000000000,2021-01-05 15:05:04.000000000
93,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,5ff5ecb90a7214ada10005f9,2021-01-06 17:00:40.000000000,2021-01-06 17:00:40.000000000,,2021-01-06 17:00:40.000000000,,
94,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,5ff5d15aeb7c7d12096d91a2,5ff5d1e20a720f05230005da,2021-01-06 15:06:10.000000000,2021-01-06 15:06:10.000000000,2021-01-06 15:06:11.000000000,2021-01-06 15:06:11.000000000,2021-01-06 15:06:11.000000000,2021-01-05 15:06:10.000000000
95,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1e10a720f05230005d9,2021-01-06 15:06:09.000000000,2021-01-06 15:06:09.000000000,2021-01-06 15:06:09.000000000,2021-01-06 15:06:09.000000000,2021-01-06 15:06:09.000000000,2020-12-26 06:00:00.000000000
96,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff5d15aeb7c7d12096d91a2,5ff5d1fd0a720f05230005de,2021-01-06 15:06:37.000000000,2021-01-06 15:06:37.000000000,2021-01-06 15:06:38.000000000,2021-01-06 15:06:38.000000000,2021-01-06 15:06:38.000000000,2021-01-05 15:06:37.000000000
97,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",225.0,5.0,FINISHED,25.0,5ff5d15aeb7c7d12096d91a2,5ff5d1d80a7214ada10005f6,2021-01-06 15:06:00.000000000,2021-01-06 15:06:00.000000000,2021-01-06 15:06:00.000000000,2021-01-06 15:06:00.000000000,2021-01-06 15:06:00.000000000,2021-01-03 06:00:00.000000000
98,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff5d19d0a7214ada10005ec,2021-01-06 15:05:01.000000000,2021-01-06 15:05:01.000000000,2021-01-06 15:05:02.000000000,2021-01-06 15:05:02.000000000,2021-01-06 15:05:02.000000000,2021-01-05 15:05:01.000000000
99,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,18.2,5ff5d15aeb7c7d12096d91a2,5ff5d1f20a720f05230005db,2021-01-06 15:06:26.000000000,2021-01-06 15:06:26.000000000,2021-01-06 15:06:27.000000000,2021-01-06 15:06:27.000000000,2021-01-06 15:06:27.000000000,2021-01-05 15:06:26.000000000
100,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,5ff5d15aeb7c7d12096d91a2,5ff5d1dc0a720f05230005d6,2021-01-06 15:06:04.000000000,2021-01-06 15:06:04.000000000,2021-01-06 15:06:04.000000000,2021-01-06 15:06:04.000000000,2021-01-06 15:06:04.000000000,2021-01-05 15:06:04.000000000
101,,,250.0,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1dd0a720f05230005d7,2021-01-06 15:06:05.000000000,2021-01-06 15:06:05.000000000,2021-01-06 15:06:06.000000000,2021-01-06 15:06:06.000000000,2021-01-06 15:06:06.000000000,2021-01-03 06:00:00.000000000
102,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",755.0,1.0,FINISHED,1.0,5ff5d1a38f142f11dd1886ba,5ff5d1a30a7214ada10005ef,2021-01-06 15:05:07.000000000,2021-01-06 15:05:07.000000000,2021-01-06 15:05:08.000000000,2021-01-06 15:05:08.000000000,2021-01-06 15:05:08.000000000,2021-01-05 15:05:07.000000000
103,5.0,All-receipts receipt bonus,305.0,4.0,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2,5ff5d20c0a720f05230005e3,2021-01-06 15:06:52.000000000,2021-01-06 15:06:52.000000000,2021-01-06 15:06:53.000000000,2021-01-06 15:06:53.000000000,2021-01-06 15:06:53.000000000,2021-01-05 15:06:52.000000000
104,27.0,COMPLETE_PARTNER_RECEIPT,350.6,4.0,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2,5ff5d1fa0a720f05230005dd,2021-01-06 15:06:34.000000000,2021-01-06 15:06:34.000000000,2021-01-06 15:06:34.000000000,2021-01-06 15:06:34.000000000,2021-01-06 15:06:34.000000000,2021-01-05 15:06:34.000000000
105,,,125.0,5.0,FINISHED,25.0,5ff5d15aeb7c7d12096d91a2,5ff5d1d80a7214ada10005f7,2021-01-06 15:06:00.000000000,2021-01-06 15:06:00.000000000,2021-01-06 15:06:01.000000000,2021-01-06 15:06:01.000000000,2021-01-06 15:06:01.000000000,2021-01-01 06:00:00.000000000
106,5.0,All-receipts receipt bonus,305.0,10.0,FINISHED,10.0,5ff5d15aeb7c7d12096d91a2,5ff5d1f40a720f05230005dc,2021-01-06 15:06:28.000000000,2021-01-06 15:06:28.000000000,2021-01-06 15:06:29.000000000,2021-01-06 15:06:29.000000000,2021-01-06 15:06:29.000000000,2020-12-22 00:00:00.000000000
107,,,50.0,1.0,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,5ff5d2060a720f05230005e0,2021-01-06 15:06:46.000000000,2021-01-06 15:06:46.000000000,2021-01-06 15:06:46.000000000,2021-01-06 15:06:46.000000000,2021-01-06 15:06:46.000000000,2021-01-05 15:06:46.000000000
108,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",793.1,16.0,FINISHED,52.12,5ff616a68f142f11dd189163,5ff618e30a7214ada10005fa,2021-01-06 20:09:07.000000000,2021-01-06 20:09:07.000000000,2021-01-06 20:09:42.000000000,2021-01-06 20:09:45.000000000,2021-01-06 20:09:42.000000000,2021-01-06 00:00:00.000000000
109,45.0,COMPLETE_PARTNER_RECEIPT,100.0,1.0,FINISHED,0.99,5ff5d15aeb7c7d12096d91a2,5ff5d2060a720f05230005e1,2021-01-06 15:06:46.000000000,2021-01-06 15:06:46.000000000,2021-01-06 15:06:47.000000000,2021-01-06 15:06:47.000000000,2021-01-06 15:06:47.000000000,2021-01-06 15:06:46.000000000
110,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1df0a720f05230005d8,2021-01-06 15:06:07.000000000,2021-01-06 15:06:07.000000000,2021-01-06 15:06:08.000000000,2021-01-06 15:06:08.000000000,2021-01-06 15:06:08.000000000,2021-01-03 06:00:00.000000000
111,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff5d1990a7214ada10005ea,2021-01-06 15:04:57.000000000,2021-01-06 15:04:57.000000000,2021-01-06 15:04:58.000000000,2021-01-06 15:04:58.000000000,2021-01-06 15:04:58.000000000,2020-12-24 15:04:57.000000000
112,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1800.0,1.0,FINISHED,10.0,5ff5d1d08f142f11dd18884c,5ff5d1d00a7214ada10005f2,2021-01-06 15:05:52.000000000,2021-01-06 15:05:52.000000000,2021-01-06 15:05:53.000000000,2021-01-06 15:05:53.000000000,2021-01-06 15:05:53.000000000,2021-01-06 15:05:52.000000000
113,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",200.0,1.0,FINISHED,10.0,5ff5d15aeb7c7d12096d91a2,5ff5d1d60a7214ada10005f5,2021-01-06 15:05:58.000000000,2021-01-06 15:05:58.000000000,2021-01-06 15:05:58.000000000,2021-01-06 15:05:58.000000000,2021-01-06 15:05:58.000000000,2021-01-05 15:05:58.000000000
114,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff5d1940a7214ada10005e9,2021-01-06 15:04:52.000000000,2021-01-06 15:04:52.000000000,2021-01-06 15:04:56.000000000,2021-01-06 15:04:56.000000000,2021-01-06 15:04:56.000000000,2020-12-24 15:04:52.000000000
115,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,5ff5d2030a720f05230005df,2021-01-06 15:06:43.000000000,2021-01-06 15:06:43.000000000,2021-01-06 15:06:43.000000000,2021-01-06 15:06:43.000000000,2021-01-06 15:06:43.000000000,2021-01-06 15:06:43.000000000
116,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff5d1a10a7214ada10005ee,2021-01-06 15:05:05.000000000,2021-01-06 15:05:05.000000000,2021-01-06 15:05:06.000000000,2021-01-06 15:05:06.000000000,2021-01-06 15:05:06.000000000,2021-01-05 15:05:05.000000000
117,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FINISHED,1.0,5ff5d19b8f142f11dd188696,5ff5d19c0a7214ada10005eb,2021-01-06 15:05:00.000000000,2021-01-06 15:05:00.000000000,2021-01-06 15:05:00.000000000,2021-01-06 15:05:00.000000000,2021-01-06 15:05:00.000000000,2021-01-05 15:05:00.000000000
118,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1cb0a7214ada10005f0,2021-01-06 15:05:47.000000000,2021-01-06 15:05:47.000000000,2021-01-06 15:05:48.000000000,2021-01-06 15:05:48.000000000,2021-01-06 15:05:48.000000000,2021-01-01 06:00:00.000000000
119,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,5ff5d20b0a720f05230005e2,2021-01-06 15:06:51.000000000,2021-01-06 15:06:51.000000000,2021-01-06 15:06:51.000000000,2021-01-06 15:06:51.000000000,2021-01-06 15:06:51.000000000,2021-01-06 15:06:51.000000000
120,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,6.0,FINISHED,29.0,5ff73be5eb7c7d31ca8a45a7,5ff73be50a720f0523000608,2021-01-07 16:50:45.000000000,2021-01-07 16:50:45.000000000,2021-01-07 16:50:45.000000000,2021-01-07 16:50:50.000000000,2021-01-07 16:50:45.000000000,2021-01-07 00:00:00.000000000
121,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3250.0,3.0,FINISHED,23.0,5ff79464b3348b11c933738b,5ff7946f0a720f052300063c,2021-01-05 17:08:31.000000000,2021-01-05 17:08:31.000000000,2021-01-07 17:08:35.000000000,2021-01-07 23:08:37.000000000,2021-01-07 17:08:35.000000000,2021-01-05 12:00:00.000000000
122,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,4.0,FINISHED,25.0,5ff7268eeb7c7d12096da2a9,5ff726910a720f05230005f1,2021-01-07 15:19:45.000000000,2021-01-07 15:19:45.000000000,2021-01-07 15:19:45.000000000,2021-01-07 15:19:50.000000000,2021-01-07 15:19:45.000000000,2021-01-07 00:00:00.000000000
123,,,0.0,2.0,FINISHED,6.18,5ff7741e04929111f6e90902,5ff774200a7214ada1000638,2021-01-07 20:50:40.000000000,2021-01-07 20:50:40.000000000,2021-01-07 20:50:40.000000000,2021-01-07 20:50:40.000000000,,2021-01-07 00:00:00.000000000
124,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff74fd10a720f0523000619,2021-01-07 18:15:45.000000000,2021-01-07 18:15:45.000000000,2021-01-07 18:15:47.000000000,2021-01-07 18:15:47.000000000,2021-01-07 18:15:47.000000000,2021-01-06 18:15:45.000000000
125,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,10.0,5ff73b90eb7c7d31ca8a452b,5ff73bdb0a720f0523000605,2021-01-07 16:50:35.000000000,2021-01-07 16:50:35.000000000,2021-01-07 16:50:35.000000000,2021-01-07 16:50:35.000000000,2021-01-07 16:50:35.000000000,2020-12-31 00:00:00.000000000
126,5.0,All-receipts receipt bonus,4005.0,3.0,FINISHED,23.0,5ff79464b3348b11c933738b,5ff794940a720f0523000640,2021-01-05 17:09:08.000000000,2021-01-05 17:09:08.000000000,2021-01-07 17:09:11.000000000,2021-01-07 23:09:13.000000000,2021-01-07 17:09:11.000000000,2021-01-05 12:00:00.000000000
127,5.0,All-receipts receipt bonus,2005.0,1.0,FINISHED,1.0,5ff7930fb3348b11c93372a6,5ff794020a720f0523000635,2021-01-06 05:06:42.000000000,2021-01-06 05:06:42.000000000,2021-01-07 11:06:44.000000000,2021-01-07 17:06:46.000000000,2021-01-07 11:06:44.000000000,2021-01-05 05:06:42.000000000
128,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,4.0,FINISHED,22.0,5ff73bea8f142f3276c3e84a,5ff73beb0a7214ada100061c,2021-01-07 16:50:51.000000000,2021-01-07 16:50:51.000000000,2021-01-07 16:50:52.000000000,2021-01-07 16:50:56.000000000,2021-01-07 16:50:52.000000000,2021-01-07 00:00:00.000000000
129,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FLAGGED,1.0,5ff7930fb3348b11c93372a6,5ff794bf0a7214ada1000650,2021-01-06 23:09:51.000000000,2021-01-06 23:09:51.000000000,,2021-01-07 17:09:53.000000000,,2021-01-05 23:09:51.000000000
130,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",841.2,4.0,FINISHED,18.2,5ff74f3db3348b11c93361d1,5ff74faf0a720f0523000613,2021-01-07 18:15:11.000000000,2021-01-07 18:15:11.000000000,2021-01-07 18:15:13.000000000,2021-01-07 18:15:13.000000000,2021-01-07 18:15:13.000000000,2021-01-06 18:15:11.000000000
131,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5750.0,4.0,FINISHED,27.0,5ff79459b3348b11c933736d,5ff7945a0a7214ada1000646,2021-01-05 17:08:10.000000000,2021-01-05 17:08:10.000000000,2021-01-07 17:08:14.000000000,2021-01-07 23:08:16.000000000,2021-01-07 17:08:14.000000000,2021-01-05 12:00:00.000000000
132,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff74f3db3348b11c93361d1,5ff74ffe0a720f0523000621,2021-01-07 18:16:30.000000000,2021-01-07 18:16:30.000000000,2021-01-07 18:16:30.000000000,2021-01-07 18:16:30.000000000,2021-01-07 18:16:30.000000000,2020-12-24 00:00:00.000000000
133,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,5ff7264e8f142f11dd189504,5ff726790a7214ada1000602,2021-01-07 15:19:21.000000000,2021-01-07 15:19:21.000000000,2021-01-07 15:19:27.000000000,2021-01-07 15:19:27.000000000,2021-01-07 15:19:22.000000000,2021-01-06 15:19:21.000000000
134,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1800.0,1.0,FINISHED,10.0,5ff75004b3348b11c9336bd6,5ff750050a7214ada1000633,2021-01-07 18:16:37.000000000,2021-01-07 18:16:37.000000000,2021-01-07 18:16:37.000000000,2021-01-07 18:16:37.000000000,2021-01-07 18:16:37.000000000,2021-01-07 18:16:37.000000000
135,45.0,COMPLETE_PARTNER_RECEIPT,350.0,1.0,FINISHED,1.0,5ff74f3db3348b11c93361d1,5ff74ffb0a720f0523000620,2021-01-07 18:16:27.000000000,2021-01-07 18:16:27.000000000,2021-01-07 18:16:28.000000000,2021-01-07 18:16:28.000000000,2021-01-07 18:16:28.000000000,2021-01-06 18:16:27.000000000
136,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,5ff74f3db3348b11c93361d1,5ff74ff50a720f052300061e,2021-01-07 18:16:21.000000000,2021-01-07 18:16:21.000000000,2021-01-07 18:16:22.000000000,2021-01-07 18:16:22.000000000,2021-01-07 18:16:22.000000000,2021-01-06 18:16:21.000000000
137,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3750.0,2.0,FINISHED,21.0,5ff79464b3348b11c933738b,5ff794640a720f052300063b,2021-01-05 17:08:20.000000000,2021-01-05 17:08:20.000000000,2021-01-07 17:08:26.000000000,2021-01-07 17:08:26.000000000,2021-01-07 17:08:26.000000000,2021-01-05 12:00:00.000000000
138,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,5ff7264e8f142f11dd189504,5ff726810a720f05230005ea,2021-01-07 15:19:29.000000000,2021-01-07 15:19:29.000000000,2021-01-07 15:19:35.000000000,2021-01-07 15:19:35.000000000,2021-01-07 15:19:30.000000000,2021-01-06 15:19:29.000000000
139,,,8700.0,10.0,FLAGGED,290.0,5ff73b90eb7c7d31ca8a452b,5ff73be10a7214ada1000619,2021-01-07 16:50:41.000000000,2021-01-07 16:50:41.000000000,,2021-01-07 16:50:41.000000000,,2021-02-07 16:50:41.000000000
140,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,2.0,FINISHED,1.0,5ff73b90eb7c7d31ca8a452b,5ff73bae0a720f0523000600,2021-01-07 16:49:50.000000000,2021-01-07 16:49:50.000000000,2021-01-07 16:49:56.000000000,2021-01-07 16:49:56.000000000,2021-01-07 16:49:51.000000000,2021-01-06 16:49:50.000000000
141,,,,0.0,FLAGGED,0.0,5ff73be9eb7c7d31ca8a45bc,5ff73be90a720f052300060a,2021-01-07 16:50:49.000000000,2021-01-07 16:50:49.000000000,,2021-01-07 16:50:49.000000000,,
142,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760.0,1.0,FINISHED,1.0,5ff7264e8f142f11dd189504,5ff7265a0a7214ada10005fb,2021-01-07 15:18:50.000000000,2021-01-07 15:18:50.000000000,2021-01-07 15:18:51.000000000,2021-01-07 15:18:55.000000000,2021-01-07 15:18:51.000000000,2021-01-06 15:18:50.000000000
143,5.0,All-receipts receipt bonus,2005.0,2.0,FINISHED,1.0,5ff7930fb3348b11c93372a6,5ff7942e0a720f0523000637,2021-01-05 23:07:26.000000000,2021-01-05 23:07:26.000000000,2021-01-07 23:07:36.000000000,2021-01-07 23:07:36.000000000,2021-01-07 05:07:29.000000000,2021-01-04 23:07:26.000000000
144,,,,0.0,FLAGGED,0.0,5ff7946004929111f6e90ceb,5ff794600a7214ada1000647,2021-01-07 05:08:16.000000000,2021-01-07 05:08:16.000000000,,2021-01-07 17:08:17.000000000,,
145,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810.0,5.0,FLAGGED,13.0,5ff726a38f142f11dd1895dc,5ff726a40a720f05230005fa,2021-01-07 15:20:04.000000000,2021-01-07 15:20:04.000000000,,2021-01-07 15:20:05.000000000,2021-01-07 15:20:05.000000000,2021-01-06 15:20:04.000000000
146,5.0,All-receipts receipt bonus,2005.0,2.0,FINISHED,1.0,5ff7930fb3348b11c93372a6,5ff794130a7214ada1000640,2021-01-05 23:06:59.000000000,2021-01-05 23:06:59.000000000,2021-01-07 23:07:08.000000000,2021-01-07 23:07:08.000000000,2021-01-07 05:07:02.000000000,2021-01-04 23:06:58.000000000
147,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,50.0,5ff7264e8f142f11dd189504,5ff726640a720f05230005e6,2021-01-07 15:19:00.000000000,2021-01-07 15:19:00.000000000,2021-01-07 15:34:02.000000000,2021-01-07 15:34:02.000000000,2021-01-07 15:19:01.000000000,2021-01-06 00:00:00.000000000
148,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",780.0,4.0,FLAGGED,12.0,5ff793dd04929111f6e90c69,5ff793dd0a720f0523000633,2021-01-02 17:06:05.000000000,2021-01-02 17:06:05.000000000,,2021-01-07 17:06:17.000000000,2021-01-06 23:06:16.000000000,2021-01-01 17:06:05.000000000
